"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
7039,6908200080,13.4105453248978,3,1.5,5.07388065946821,6.62342043032124,"2","0","0","3",8,159.7932288,0,1907,0,98107,47.6746,-122.4,205.3157184,679.30702848,108
7041,9414610010,12.9715404876697,3,2,5.07967777715253,6.72878094597906,"1","0","0","3",8,127.2771648,33.4450944,1978,0,98027,47.5202,-122.047,222.0382656,0.09290304,37
7043,1530900290,13.0710700830168,3,2.5,5.35573181160919,5.84258824526219,"1","0","0","3",8,143.999712,67.8192192,1990,0,98072,47.735,-122.159,188.5931712,379.60182144,25
7044,8886000005,13.3831879956862,2,2.75,5.26872043461957,7.70802561086055,"2","0","3","4",8,194.1673536,0,1988,0,98070,47.4145,-122.44,169.0835328,339.65351424,27
7045,8965400010,13.4800378216761,3,2.5,5.46764972781318,7.13113009340897,"2","0","0","3",9,236.902752,0,1990,0,98006,47.5586,-122.121,295.4316672,143.16358464,25
7046,8644210470,13.6470919063393,4,3.5,5.74051671447982,7.50130394522484,"1","0","0","3",11,228.5414784,82.6837056,1992,0,98075,47.5796,-121.998,312.1542144,250.00208064,23
7047,1545805980,12.8739020181058,3,2.5,5.55040368884209,6.70857823866155,"1","0","0","3",7,176.515776,80.8256448,1980,2004,98038,47.3685,-122.048,171.870624,51.096672,11
7048,2841500010,12.8739020181058,4,3,5.58237799347461,6.27622423033705,"1","0","0","3",7,160.7222592,104.9804352,1983,0,98108,47.5427,-122.302,217.3931136,610.3729728,32
7049,1328330290,12.7007688873663,4,1.75,5.21969100737925,6.50480371391628,"1","0","0","4",8,130.064256,54.8127936,1978,0,98058,47.4417,-122.135,169.0835328,625.33036224,37
7050,4222100280,12.3883900356488,3,2.75,5.08544148186928,6.66406463125937,"1","0","0","3",7,105.9094656,55.741824,1967,0,98003,47.3456,-122.305,143.999712,705.04117056,48
7052,3224510290,13.7321289490252,3,1.75,5.83174803070932,7.00674932624321,"1","0","2","4",9,181.160928,159.7932288,1979,0,98006,47.5604,-122.133,280.5671808,792.37002816,36
7053,5196420290,13.7536351542462,4,2.75,5.71634635355201,6.75412375365086,"2","0","0","3",10,303.7929408,0,1995,0,98052,47.6539,-122.121,314.0122752,10.59094656,20
7055,3329530480,12.3925522124728,3,2,5.10253591522858,6.47746651769816,"1","0","0","3",7,164.4383808,0,1986,0,98001,47.3321,-122.261,140.2835904,27.68510592,29
7056,1541700170,12.6363929546365,4,2.5,5.21465321334929,6.30803298100638,"2","0","0","3",8,183.9480192,0,2003,0,98031,47.3913,-122.185,236.902752,503.34867072,12
7057,8833510190,13.1021606700868,4,2.5,5.50611600864098,6.79612801943868,"1","0","3","4",8,149.5738944,96.6191616,1976,0,98028,47.7684,-122.254,246.193056,759.9468672,39
7059,323069120,13.5670491986658,4,2.75,5.82354005029149,9.97716810702165,"1.5","0","0","3",10,338.1670656,0,1999,0,98027,47.5078,-122.018,248.0511168,752.14301184,16
7060,8944360170,13.1567648041217,3,2.5,5.12488321392058,5.99758569778159,"2","0","0","3",8,168.1545024,0,1992,0,98029,47.5776,-121.996,161.6512896,427.91140224,23
7061,2546500020,12.594730635322,3,2,4.85363986781196,6.69280828552025,"1","0","0","4",7,128.2061952,0,1966,0,98148,47.4238,-122.322,130.9932864,33.9096096,49
7063,3747600050,12.6743560460305,5,2,5.34248658485917,6.23120054896309,"1.5","0","0","5",7,162.58032,46.45152,1930,0,98002,47.3065,-122.219,143.0706816,502.32673728,85
7065,1898900280,12.7367008965923,4,3,5.39865685632623,7.54104360742917,"1","0","0","3",8,139.35456,81.7546752,1999,0,98023,47.3046,-122.392,220.1802048,191.75187456,16
7066,1423400005,12.4290161768417,3,1,4.84636710848288,6.9875490082662,"1","0","0","4",6,127.2771648,0,1958,0,98058,47.4576,-122.182,100.3352832,758.18170944,57
7067,9521100585,13.122263372404,3,1,5.13587233549617,5.63016865731096,"1.5","0","0","3",7,132.8513472,37.161216,1926,0,98103,47.6619,-122.351,140.2835904,299.70520704,89
7068,2025059150,13.852806342708,4,1.75,4.89619948223076,7.11901960675594,"1","0","0","4",8,133.7803776,0,1967,0,98004,47.634,-122.204,327.0187008,45.5224896,48
7069,8941500010,13.5278284855125,4,2.5,5.45183912178654,7.37646575246225,"1","0","2","4",9,143.0706816,90.1159488,1977,0,98052,47.6287,-122.089,220.1802048,172.89255744,38
7070,1425069071,13.6819791653398,4,2.5,5.70403850587741,10.0772493052335,"2","0","0","3",9,300.0768192,0,2006,0,98053,47.6544,-121.998,286.1413632,277.12976832,9
7071,686400670,13.4269025669225,3,1.75,5.04437999507151,6.5070253199397,"1","0","0","5",8,155.1480768,0,1967,0,98008,47.6344,-122.116,204.386688,611.3020032,48
7072,2624049073,12.7938593104323,2,1,4.28309500934435,5.96664089393217,"1","0","0","3",6,72.4643712,0,1920,0,98118,47.5381,-122.267,150.5029248,536.42215296,95
7074,8016300250,13.356644673129,5,2.5,5.34692118192704,6.84280383471554,"1","0","0","3",8,141.2126208,68.7482496,1967,0,98008,47.5982,-122.128,232.2576,772.39587456,48
7075,7694600143,12.7656884334656,3,1.75,4.92359845641887,6.76960294049932,"1","0","0","4",7,137.4964992,0,1957,0,98146,47.5076,-122.366,127.2771648,746.29012032,58
7077,2724079090,14.3162858458768,4,3.25,5.89764802244522,11.3133560574343,"3","0","3","3",11,364.1799168,0,2002,0,98024,47.5385,-121.896,275.9220288,64.66051584,13
7078,3342103369,13.0836225490879,4,2.5,5.35835993401546,6.64406995138287,"2","0","0","3",8,212.37634944,0,2002,0,98056,47.5174,-122.194,196.0254144,453.27393216,13
7079,7104100050,13.0919041699196,3,2.5,4.93702147675101,6.22017507895139,"1","0","0","5",7,83.612736,55.741824,1920,0,98136,47.5499,-122.394,101.2643136,497.9602944,95
7081,6072500050,13.2356920627113,5,2.5,5.5893466627907,6.72878094597906,"1","0","0","5",8,133.7803776,133.7803776,1966,0,98006,47.5456,-122.179,186.7351104,746.29012032,49
7082,1066000290,13.3046849341983,6,3,5.48706781367028,6.76693271194344,"1","0","0","4",8,124.4900736,117.0578304,1963,0,98008,47.6198,-122.105,194.1673536,751.95720576,52
7083,2817260130,13.341498907321,5,2.75,5.73152115157124,7.69955986313729,"2","0","0","4",8,203.4576576,104.9804352,1975,0,98072,47.7498,-122.146,234.1156608,375.7927968,40
7085,255370420,12.6704353948858,3,2.5,5.21969100737925,5.82463834804056,"2","0","0","3",7,184.8770496,0,2010,0,98038,47.3531,-122.017,239.6898432,387.68438592,5
7087,3832150190,12.4799093111599,3,1.75,4.98263198800306,6.58246982670814,"2","0","0","3",7,145.8577728,0,1982,0,98031,47.3876,-122.216,146.7868032,719.5340448,33
7088,5279100680,12.3883942023241,3,1,4.671318311018,6.1053671034338,"1","0","0","4",6,106.838496,0,1957,0,98027,47.5321,-122.029,163.5093504,605.17040256,58
7089,7889601870,12.5478877265619,3,1,4.77057326911335,6.54645938918511,"1","0","0","3",7,117.9868608,0,1953,0,98146,47.4921,-122.339,124.4900736,328.22644032,62
7090,5694001061,13.2831309742139,3,3.5,5.1681331977144,5.06804973915741,"2","0","0","3",8,152.3609856,23.22576,1999,0,98103,47.6592,-122.349,156.0771072,195.83960832,16
7091,1912100882,13.0856993930327,2,2.25,4.83166096109318,4.75309863859008,"2","0","0","3",7,109.6255872,15.7935168,2000,0,98102,47.6399,-122.32,163.5093504,345.1347936,15
7092,8563020170,13.0919041699196,3,1.75,5.03233165655533,6.78284816724934,"1","0","0","3",8,153.290016,0,1967,0,98052,47.631,-122.098,174.6577152,768.3081408,48
7093,8656800020,12.6410965558799,3,2.5,4.90311992507533,6.97216275953427,"2","0","0","3",7,134.709408,0,1990,0,98014,47.672,-121.864,193.2383232,732.26176128,25
7094,3876540780,12.3059179804999,3,2.25,5.02625261047895,6.52625668186759,"1","0","0","3",7,105.9094656,46.45152,1984,0,98003,47.2625,-122.3,137.4964992,674.66187648,31
7096,2114300290,12.9275642990993,5,3,5.41532390881144,6.57795805624448,"1","0","0","5",7,126.3481344,98.4772224,1929,1969,98106,47.536,-122.358,170.9415936,584.8246368,46
7097,9141100005,12.5602444592508,4,3.5,5.55040368884209,6.88340770293981,"2","0","0","3",8,257.3414208,0,1940,2015,98133,47.7412,-122.355,163.5093504,29.63606976,0
7099,1796360080,12.3798158465493,2,1.75,4.90999280436309,6.60170486341109,"1","0","0","4",7,135.6384384,0,1987,0,98042,47.3665,-122.092,156.0771072,688.22572032,28
7100,9485800050,13.4298480771523,3,2.5,5.00779054763922,6.61896607997186,"1","0","2","4",7,107.7675264,41.806368,1981,0,98033,47.6818,-122.189,209.9608704,697.2373152,34
7101,5560000680,12.205822614275,2,1,4.54150669949601,6.83982527810519,"1","0","0","3",6,93.8320704,0,1961,0,98023,47.3286,-122.336,96.6191616,716.93275968,54
7103,6813600415,13.1519221796459,2,1,4.58982527676682,6.13296210937968,"1","0","0","3",7,98.4772224,0,1926,0,98103,47.6896,-122.331,131.9223168,468.2313216,89
7104,6751300255,13.0604879736862,3,1.5,4.94366601946968,6.61099791032268,"1","0","0","4",7,140.2835904,0,1956,0,98007,47.5865,-122.135,132.8513472,671.31736704,59
7105,3300700480,12.7068479334427,2,1,4.40372299713296,5.91785072976274,"1","0","0","3",6,72.4643712,9.290304,1937,0,98117,47.6931,-122.379,88.257888,403.10629056,78
7107,9558200080,12.594730635322,3,2.5,5.0383739710113,6.62650209685865,"1","0","0","3",7,106.838496,47.3805504,1999,0,98148,47.4373,-122.333,116.1288,681.72250752,16
7109,1454100005,12.7656884334656,3,1,4.84636710848288,6.63104560562646,"1.5","0","0","3",6,127.2771648,0,1949,0,98125,47.7263,-122.289,144.9287424,691.47732672,66
7110,104540840,12.3883942023241,3,2.25,4.90999280436309,6.29251292871586,"1","0","0","3",7,105.9094656,29.7289728,1986,0,98023,47.3113,-122.358,138.4255296,539.11634112,29
7111,2207100635,12.9477718666723,3,1.5,4.90311992507533,6.47746651769816,"1","0","0","3",7,134.709408,0,1955,0,98007,47.5983,-122.15,138.4255296,614.0890944,60
7112,2489200250,13.1768515626884,3,2,4.97624218990429,6.37210600204033,"1","0","0","3",7,144.9287424,0,1924,0,98126,47.5407,-122.379,150.5029248,555.74598528,91
7113,5130000080,13.0836225490879,4,2.5,5.43981492881974,6.82095489983272,"1","0","0","4",8,115.1997696,115.1997696,1963,0,98028,47.7612,-122.229,207.1737792,19.41673536,52
7114,6150700169,12.6270829649738,2,1,4.23045127585892,6.32248215712232,"1","0","0","4",7,68.7482496,0,1949,0,98133,47.7291,-122.337,105.9094656,536.0505408,66
7115,8691350130,13.4800378216761,4,2.5,5.60553437635259,7.03061244153526,"2","0","0","3",10,271.92719808,0,1998,0,98075,47.5948,-121.983,275.64331968,102.28624704,17
7116,6189200345,13.5129855386427,4,2.75,5.34692118192704,7.01687959831606,"1","0","0","4",8,209.9608704,0,1956,1989,98005,47.6342,-122.171,173.7286848,45.42958656,26
7118,7227800660,12.6115377536383,6,2,5.24450617649897,6.91221299705705,"1","0","0","4",5,189.5222016,0,1943,0,98056,47.4919,-122.181,133.7803776,13.4709408,72
7119,1148000005,12.7541940540399,3,1.75,4.77057326911335,6.62342043032124,"1","0","0","3",6,81.7546752,36.2321856,1950,0,98146,47.4828,-122.344,153.290016,685.6244352,65
7121,7616200050,13.1223633774043,3,1.75,5.06218461970502,6.34311846516708,"1","0","0","3",7,157.935168,0,1952,0,98116,47.5807,-122.397,123.5610432,545.24794176,63
7122,7234601440,13.5278284855125,2,1.5,4.79392063311034,6.56390630278883,"1","0","2","3",7,120.773952,0,1943,0,98122,47.6134,-122.308,131.9223168,215.34924672,72
7123,8563020380,13.1613917643718,4,2,5.13039286973155,6.76693271194344,"1","0","0","4",8,169.0835328,0,1967,0,98052,47.6288,-122.098,209.9608704,764.40621312,48
7125,5151600285,12.6587393551226,3,1.75,5.15749479950934,7.0477194080814,"1","0","0","4",8,173.7286848,0,1957,0,98003,47.3358,-122.32,181.160928,119.8449216,58
7126,2155000480,13.122263372404,3,1.5,4.83166096109318,6.7631823726964,"1","0","0","3",7,125.419104,0,1968,0,98052,47.6587,-122.124,170.9415936,803.23968384,47
7127,1024049024,14.3665179713631,5,3.5,6.11465030573734,6.57277669750248,"2.5","0","3","5",10,339.096096,113.3417088,1929,0,98144,47.5832,-122.29,299.1477888,648.64902528,86
7129,4427100095,12.7938593104323,4,1.5,5.07388065946821,6.39050708741122,"1","0","0","3",7,159.7932288,0,1953,0,98125,47.7268,-122.311,132.8513472,552.68018496,62
7131,3222049024,12.796633237315,3,1,4.62686654844717,5.9292851073884,"1.5","0","4","4",6,102.193344,0,1922,0,98198,47.344,-122.331,236.902752,659.79739008,93
7132,2287000010,13.4777975519069,3,2.25,5.12488321392058,6.81852008073393,"1","0","0","4",8,168.1545024,0,1959,1991,98040,47.5505,-122.221,176.515776,6.0386976,24
7133,3692900010,13.0058295611484,2,1,4.45898567580801,5.67895882148039,"1","0","0","5",6,86.3998272,0,1918,0,98115,47.6783,-122.298,176.515776,470.46099456,97
7134,320069049,12.6280670555895,4,1.5,4.99529038487499,9.41095097777262,"1","0","3","4",7,147.7158336,0,1966,0,98022,47.2558,-122.024,211.8189312,45.61539264,49
7135,868002335,14.1731850022361,3,2.75,5.52850500353446,6.75119454081597,"1.5","0","4","3",9,137.4964992,114.2707392,1975,0,98177,47.7039,-122.385,274.9929984,5.94579456,40
7136,8945100050,12.3104326608544,3,1,4.90999280436309,6.65978807449211,"1","0","0","4",6,135.6384384,0,1962,0,98023,47.3086,-122.365,98.4772224,714.4243776,53
7137,7853250080,13.1421660047005,5,3.25,5.75533180026496,6.03541151850188,"2","0","0","3",8,254.5543296,61.3160064,2005,0,98065,47.5385,-121.88,315.870336,547.94212992,10
7138,6713700250,13.1223633774043,5,3,5.60313998492304,6.9686723545945,"2","0","0","3",8,271.2768768,0,2003,0,98133,47.7607,-122.354,159.7932288,766.9145952,12
7140,3578401760,12.8815648908514,3,2,4.80918810524112,6.9036675242855,"2","0","0","3",8,122.6320128,0,1981,0,98074,47.6203,-122.037,177.4448064,148.45905792,34
7141,9113200290,13.4939269338368,4,2.5,5.44383907911946,6.17442905716318,"2","0","0","4",9,231.3285696,0,2000,0,98052,47.6836,-122.162,231.3285696,482.72419584,15
7143,1099600010,12.2548628096996,4,1.5,4.65377400136709,6.59079520300516,"1","0","0","4",7,104.9804352,0,1970,0,98023,47.2986,-122.377,157.0061376,659.33287488,45
7144,5416500980,12.9477718666723,4,2.5,5.54315728032133,6.28370838327612,"2","0","0","3",9,255.48336,0,2005,0,98038,47.3595,-122.038,260.128512,495.54481536,10
7145,7312100010,12.9239124386805,4,2.5,5.33803223450979,6.0237860801714,"2","0","0","3",7,208.1028096,0,2006,0,98059,47.4868,-122.159,185.80608,387.68438592,9
7147,9839300545,13.312983737013,2,2,4.77057326911335,6.23630446088127,"1.5","0","0","4",8,117.9868608,0,1921,0,98122,47.6121,-122.294,173.7286848,432.9281664,94
7148,6837700005,13.5116991035826,3,1.75,4.95026670350103,6.23630446088127,"1.5","0","0","5",7,141.2126208,0,1936,0,98116,47.5839,-122.383,214.6060224,504.27770112,79
7149,6918720080,13.4939269338368,6,3,5.43981492881974,7.01646301843085,"2","0","0","3",8,230.3995392,0,1972,0,98007,47.6131,-122.145,206.2447488,715.63211712,43
7151,1473200130,12.6214880844915,3,2.25,4.82422598260567,4.39573664550031,"3","0","0","3",8,124.4900736,0,2009,0,98133,47.7325,-122.343,124.4900736,90.02304576,6
7153,5249803870,13.1806322855283,4,3,5.33803223450979,6.25074514503607,"2","0","0","5",7,170.0125632,38.0902464,1949,0,98118,47.5598,-122.27,142.1416512,458.19779328,66
7154,9558050170,13.0710700830168,4,2.5,5.85064198006929,6.69487939430338,"1","0","0","3",10,209.9608704,137.4964992,2004,0,98058,47.4587,-122.117,246.193056,557.78985216,11
7155,1545808110,12.4292161968444,4,2.5,5.11934303354496,6.62342043032124,"2","0","0","3",7,167.225472,0,1998,0,98038,47.3611,-122.047,147.7158336,679.30702848,17
7156,1604601155,12.1007121298723,3,1,4.28309500934435,5.79568309578853,"1","0","0","2",6,72.4643712,0,1920,0,98118,47.565,-122.291,117.0578304,361.20701952,95
7157,2754700170,13.0024530807318,2,1,4.81673531087651,5.95225215648007,"1","0","0","4",7,86.3998272,37.161216,1919,1940,98115,47.6802,-122.306,130.9932864,477.89323776,75
7158,3622059180,12.8739020181058,4,2,5.17341025481524,8.87376311069127,"1","0","0","3",8,176.515776,0,2004,0,98042,47.3491,-122.113,161.6512896,353.31026112,11
7159,7201600190,12.9715404876697,4,1.75,4.98263198800306,6.56626201648129,"1","0","0","3",7,102.193344,43.6644288,1975,0,98052,47.6801,-122.106,146.7868032,644.84000064,40
7160,3450300280,13.0389817684653,5,4.5,5.66295848013395,6.51393619747955,"2","0","0","3",8,287.999424,0,1963,2000,98059,47.5004,-122.162,153.290016,648.64902528,15
7162,8965000050,13.1519221796459,3,1.75,4.98263198800306,6.9238907537805,"1","0","0","3",8,111.483648,34.3741248,1974,0,98052,47.6389,-122.102,163.5093504,13.4709408,41
7163,4354700010,13.0867361997612,3,2,4.81673531087651,6.40181889935884,"1","0","0","4",7,123.5610432,0,1954,0,98125,47.7181,-122.308,146.7868032,610.55877888,61
7165,4217400185,13.635187003833,4,2.75,4.969811299574,5.91785072976274,"1.5","0","0","3",9,143.999712,0,1930,0,98105,47.6596,-122.28,196.9544448,403.10629056,85
7166,8155750010,12.3758154201173,3,2,4.78619858701643,6.60497983799712,"1","0","0","3",7,119.8449216,0,1998,0,98030,47.3867,-122.19,155.1480768,616.69037952,17
7167,2159900020,13.0058295611484,2,1.5,4.94366601946968,5.22520342424444,"2","0","0","4",8,140.2835904,0,1985,0,98007,47.6211,-122.153,140.2835904,264.3091488,30
7169,2085200545,12.1007121298723,3,1,4.35720298149807,6.27202254348335,"1","0","0","4",5,78.0385536,0,1945,0,98038,47.3948,-122.028,132.8513472,117.61524864,70
7170,9432900380,12.5426055945941,3,2.5,5.14674200773308,6.70289317502694,"2","0","0","3",8,171.870624,0,1996,0,98022,47.2091,-122.009,218.322144,718.23340224,19
7171,2591850080,12.9865436542618,4,2.5,5.36010818620899,6.94505652220805,"2","0","0","4",8,212.7479616,0,1988,0,98058,47.4314,-122.164,212.7479616,24.34059648,27
7173,5628400080,12.9480099902596,3,2.25,5.11934303354496,6.81393875431937,"1","0","0","4",7,120.773952,46.45152,1959,0,98028,47.7393,-122.244,156.0771072,778.62037824,56
7175,6151800080,13.2533916398107,3,1.5,5.21465321334929,6.85423816333601,"1","0","0","4",7,156.0771072,27.870912,1946,0,98010,47.3402,-122.046,183.9480192,149.29518528,69
7176,6154900095,13.2445810101286,4,1.75,5.29236219767661,6.49193280316374,"1","0","0","4",7,99.4062528,99.4062528,1948,0,98177,47.7042,-122.37,181.160928,604.05556608,67
7177,9542800050,12.5672374947418,2,2.5,5.41118311614541,6.54645938918511,"1","0","0","3",7,143.999712,79.8966144,1978,0,98023,47.3078,-122.374,170.9415936,732.35466432,37
7178,526059224,12.4684369099977,4,1.75,5.03233165655533,6.51613762929872,"1","0","0","3",7,93.8320704,59.4579456,1977,0,98011,47.7721,-122.206,170.9415936,713.58825024,38
7179,526059224,13.0604879736862,4,1.75,5.03233165655533,6.51613762929872,"1","0","0","3",7,93.8320704,59.4579456,1977,0,98011,47.7721,-122.206,170.9415936,713.58825024,38
7180,3275850190,13.4588356140255,3,2.5,5.41118311614541,6.82570598281579,"2","0","0","4",10,223.8963264,0,1989,0,98052,47.6911,-122.103,214.6060224,688.78313856,26
7181,4137000460,12.4252081754468,3,1.75,4.95026670350103,6.54645938918511,"1","0","0","3",8,141.2126208,0,1985,0,98092,47.2646,-122.219,202.5286272,633.22712064,30
7182,7936000403,13.2498766977033,3,1.75,5.24939616179316,5.79001735825285,"1","0","0","4",7,99.4062528,91.0449792,1977,0,98136,47.5536,-122.399,190.451232,204.57249408,38
7184,8645540290,12.7882882653828,5,2.5,5.40284973458626,6.70346313799477,"1","0","0","4",7,117.9868608,104.0514048,1980,0,98058,47.4639,-122.17,167.225472,671.31736704,35
7185,7137960460,12.3238556811866,3,2.5,5.05035016205801,6.44183934005501,"2","0","0","3",8,156.0771072,0,1994,0,98092,47.3293,-122.17,172.7996544,615.0181248,21
7187,1036450290,13.1123130415508,3,2.5,5.15213285636796,5.67895882148039,"2","0","0","3",8,172.7996544,0,2001,0,98034,47.719,-122.182,190.451232,345.87801792,14
7188,7613700660,13.539493517043,5,2.25,5.09117215657827,6.14099428107695,"1","0","0","3",8,89.1869184,73.3934016,1940,0,98105,47.6589,-122.276,239.6898432,470.46099456,75
7189,8648210050,12.5425448821514,3,1.75,4.92359845641887,6.63141309506527,"1","0","0","4",7,137.4964992,0,1985,0,98042,47.3624,-122.079,134.709408,666.39350592,30
7192,8687800010,12.4684369099977,3,1.75,4.89619948223076,7.08785301451752,"1","0","2","3",7,101.2643136,32.516064,1958,0,98168,47.471,-122.262,158.8641984,126.90555264,57
